"Permit Number","Status","Street Number","Street Name","Street Suffix","Post-direction","City","State","ZIP code","Added Date","Issue Date","Final Date","Building Area","Declared Valuation","Description","Application Type","Work Type","Use Code","Pre-direction","Location"
"1007020","Finaled","19580","MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","09/15/2022","12/02/2022","05/16/2023","1,728","$90,000.00","Customer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.20150663999993 39.17920390300003)"
"661734","Issued","4801","BRIGHTWOOD","CIR",,"OLNEY","MD","20832","01/29/2014","02/26/2014",,"2,136","$95,000.00","NEW TOWNHOME - REFERBACK MOZART FTE MODEL","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"263068","Finaled","2103","DARCY GREEN","PL",,"SILVER SPRING","MD","20910","11/09/2001","01/07/2002","05/24/2002","1,200","$60,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.046327 39.01715)"
"441397","Finaled","2815","CORNET","CT",,"SILVER SPRING","MD","20904","12/20/2006","02/23/2007","08/08/2007","2,500","$150,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.952715 39.074235)"
"227019","Finaled","9343","MERUST","LN",,"GAITHERSBURG","MD","20879","08/21/2000","08/23/2000","03/22/2001",,"$5,000.00",,"BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.192434 39.178254)"
"349744","Finaled","23402","TAILOR SHOP","PL",,"CLARKSBURG","MD","20871","06/28/2004","09/02/2004","01/19/2005","1,960","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.282155 39.243534)"
"247795","Issued","13027","MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","05/11/2001","08/28/2001",,"2,400","$200,000.00","MODEL:  """"A"""" ASTORIA","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.270054 39.182177)"
"536085","Finaled","1614","POPLAR RUN","LN",,"SILVER SPRING","MD","20906","04/24/2010","05/13/2010","10/21/2010","2,580","$200,000.00","Referback : Reese Model","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.036897 39.078857)"
"215073","Finaled","21209","BUNYAN","CIR",,"GERMANTOWN","MD","20874","03/30/2000","07/26/2000","12/22/2000","7,200","$40,000.00","mpdu","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.268835 39.20737)"
"244233","Finaled","19617","GASSAWAY","LN",,"GERMANTOWN","MD","20874","03/30/2001","07/30/2001","11/21/2001","1,313","$95,000.00","MODEL:  FAIRMONT","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.284737 39.176839)"
"232574","Finaled","27","CHATTERLY","CT",,"GERMANTOWN","MD","20874","10/17/2000","12/14/2000","04/16/2001","1,632","$95,000.00","Rothechild model","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.289841 39.152113)"
"263656","Finaled","13009","MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","11/19/2001","12/12/2001","03/11/2002","2,400","$200,000.00","house type change only. no change in driveway","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.269675 39.181727)"
"334145","Finaled","23812","BURDETTE FOREST","RD",,"CLARKSBURG","MD","20871","02/25/2004","07/28/2004","12/27/2004","2,959","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.272363 39.244125)"
"461369","Finaled","23231","RAINBOW ARCH","DR",,"CLARKSBURG","MD","20871","07/30/2007","07/18/2008","11/19/2008","2,375","$200,000.00","MODEL:  WASHINGTON (ADD 400SF FREESTANDING GARAGE TO MODEL PLAN)","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.262932 39.238397)"
"803931","Finaled","19033","ST ALBERT","DR",,"BROOKEVILLE","MD","20833","06/21/2017","08/09/2017","01/31/2018","3,222","$90,000.00","Customer Wants To Use ePlans,LOT: 96
BLOCK: E
SUBDIVISION: MANOR OAKS
HOUSE TYPE: JOHN JACOB ASTOR","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"594133","Finaled","3915","BROADHEATH","CIR",,"BURTONSVILLE","MD","20866","03/21/2012","04/03/2012","06/13/2012","2,520","$95,000.00","MODEL:STRAUSS  House Type Change (No Change in Driveway) original permit 594133","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.930495 39.102849)"
"439797","Finaled","3901","CHELSEA PARK","LN",,"BURTONSVILLE","MD","20866","11/29/2006","06/28/2007","12/26/2007","2,424","$80,000.00","Revised, reversed refer back from building 5 to building 6, permits 439797, 439800, 439801, 439802, 439803, was referring back to  423332, now they are not referring back to any number.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.931252 39.081134)"
"765581","Finaled","12156","GREY SQUIRREL","ST",,"CLARKSBURG","MD","20871","07/27/2016","01/04/2017","05/24/2017","2,400","$250,000.00","Customer Wants To Use ePlans,Lot 1 block X, Clarksburg Village (as part of townhouse stick lots 1-4 X)
Referback to ANNAPOLIS IRC 2015 pure model 750139","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.25356 39.226765)"
"595925","Finaled","13526","TIVOLI LAKE","BLVD",,"SILVER SPRING","MD","20906","04/12/2012","05/17/2012","10/16/2012","1,739","$200,000.00","House Type: Manning MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.030454 39.077767)"
"472684","Finaled","17720","PHELPS HILL","LN",,"ROCKVILLE","MD","20855","11/30/2007","05/21/2008","10/28/2008","2,206","$175,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.144381 39.147517)"
"539662","Finaled","12437","HORSESHOE BEND","CIR",,"CLARKSBURG","MD","20871","06/03/2010","07/12/2011","11/18/2011","2,175","$200,000.00","Mclean IRC 2006","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.256999 39.229817)"
"423096","Finaled","20101","RED GALA","TER",,"GERMANTOWN","MD","20876","06/02/2006","10/12/2006","03/09/2007","2,400","$170,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.240726 39.185619)"
"335867","Finaled","12938","ETHEL ROSE","WAY",,"BOYDS","MD","20841","02/29/2004","01/25/2005","09/22/2005","2,336","$113,200.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.266089 39.212535)"
"420521","Issued","1704","WHITEHALL","DR",,"SILVER SPRING","MD","20904","05/10/2006","07/17/2007",,"2,460","$95,000.00","HAZELTON - LOT 25","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.976443 39.041177)"
"773107","Finaled","13819","BYRNE PARK","DR",,"CLARKSBURG","MD","20871","09/21/2016","10/17/2016","05/25/2017","1,831","$250,000.00","Customer Wants To Use ePlans,Lot 12 Everson 16EA MPDU Cabin Branch","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.287553 39.223408)"
"331944","Finaled","618","SEATON SQUARE","DR",,"SILVER SPRING","MD","20901","02/10/2004","08/17/2004","01/04/2005","2,109","$95,000.00","Modle # Hazelton","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.995636 39.037767)"
"789009","Finaled","22224","FULMER","AVE",,"CLARKSBURG","MD","20871","02/09/2017","03/07/2017","08/25/2017","2,591","$300,000.00","Customer Wants To Use ePlans,Lot 8i Donovan 20EB Cabin Branch","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.287503 39.220342)"
"835024","Finaled","13002","EBENEZER CHAPEL","DR",,"CLARKSBURG","MD","20871","04/24/2018","04/30/2018","06/18/2018","417","$20,000.00","Customer Wants To Use ePlans,Lot 1BB Clarksburg Town Center West; alteration to make garage a model home sales center. No Disturbed area.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.27742 39.243485)"
"786030","Finaled","22410","BROADWAY","AVE",,"CLARKSBURG","MD","20871","01/10/2017","02/01/2017","07/26/2017","2,822","$300,000.00","Customer Wants To Use ePlans,Lot 17J Cabin Branch Finley 22EF","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"247581","Finaled","1604","WHITE OAK VISTA","DR",,"SILVER SPRING","MD","20904","05/09/2001","08/06/2001","02/25/2002","2,261","$82,000.00","MODEL HATHAWAY","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.983107 39.045948)"
"848496","Issued","4347","LEATHERWOOD","TER",,"BURTONSVILLE","MD","20866","08/14/2018","08/14/2018",,"106.75","$7,000.00","Conversion existing space to a bathroom","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-76.920253 39.097201)"
"589621","Finaled","8324","BRODERICK","CIR",,"GAITHERSBURG","MD","20877","01/25/2012","02/13/2013","09/24/2013","2,200","$155,000.00","Model B","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.170426 39.147249)"
"384960","Finaled","3835","GLEN EAGLES","DR",,"SILVER SPRING","MD","20906","05/26/2005","01/19/2006","06/15/2006","1,200","$80,000.00","LOT 48  MPDU
**REVISION SUBMITTED 3/27/06 TO REVERSE GABLES ON ROOF**","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.074544 39.097327)"
"370962","Finaled","13010","CLARKSBURG SQUARE","RD",,"CLARKSBURG","MD","20871","01/19/2005","03/21/2005","09/16/2005","2,600","$80,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.273522 39.244441)"
"711017","Finaled","22444","BRIGHT SKY","DR",,"CLARKSBURG","MD","20871","04/30/2015","07/10/2015","11/18/2015","2,489","$95,000.00","EPLANS***","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"552280","Finaled","2100","BUCKNELL","TER",,"SILVER SPRING","MD","20902","10/20/2010","10/20/2010","01/12/2011","100",,"renovating kitchen","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.04601 39.035874)"
"455530","Finaled","2701","CORNET","CT",,"SILVER SPRING","MD","20904","06/05/2007","07/09/2007","11/19/2007","2,500","$200,000.00","Restricted Freedom Model.
*REVISION #1, Submitted 08/01/2007; Revise location of bonus room, 50-sqft, Est Cost $1,000, Approved","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.954428 39.073226)"
"427517","Finaled","18739","FALLING RIVER","DR",,"GAITHERSBURG","MD","20879","07/18/2006","05/18/2007","01/08/2008","2,000","$95,000.00","Model Whetstone Series","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.222052 39.164636)"
"570361","Finaled","12601","HORSESHOE BEND","CIR",,"CLARKSBURG","MD","20871","06/06/2011","02/01/2012","07/31/2012","3,174","$200,000.00","Referback to CLARKSBURG model, #566513","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"276929","Finaled","1662","WHITE OAK VISTA","DR",,"SILVER SPRING","MD","20904","05/08/2002","09/13/2002","01/24/2003","2,244","$410,000.00","Model:  Fairlington","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.980268 39.046386)"
"327155","Finaled","3334","CASTLE RIDGE","CIR",,"SILVER SPRING","MD","20904","12/10/2003","03/18/2004","10/21/2004","1,800","$85,000.00","MODEL:  ADAMS","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.940576 39.086017)"
"519985","Finaled","23107","TURTLE ROCK","TER",,"CLARKSBURG","MD","20871","08/28/2009","11/23/2009","04/05/2010","2,463","$200,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.261876 39.234518)"
"423465","Finaled","1517","REGENT MANOR","CT",,"SILVER SPRING","MD","20904","06/07/2006","02/15/2007","06/25/2007","2,500","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.978605 39.042906)"
"265236","Finaled","19830","CELEBRATION","WAY",,"GERMANTOWN","MD","20874","12/10/2001","02/28/2002","09/04/2002","2,035.56","$125,000.00","MODEL:  TOWNS MACKENZIE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.267973 39.182333)"
"787382","Finaled","22434","BROADWAY","AVE",,"CLARKSBURG","MD","20871","01/24/2017","02/13/2017","07/20/2017","2,847","$300,000.00","Customer Wants To Use ePlans,Lot 7/J Cabin Branch 22EB.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"365436","Finaled","12700","GINGER WOOD","LN",,"CLARKSBURG","MD","20871","11/16/2004","12/16/2004","10/27/2005","2,904","$150,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.266886 39.220004)"
"709427","Finaled","13633","SOARING WING","LN",,"SILVER SPRING","MD","20906","04/16/2015","05/15/2015","11/10/2015","2,843","$200,000.00","Customer Wants To Use ePlans,Lot 30/W 22EB","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"446653","Finaled","23307","ARORA HILLS","DR",,"CLARKSBURG","MD","20871","03/05/2007","05/01/2007","10/22/2007","2,684","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.241899 39.235774)"
"832768","Stop Work",,,,,,,,"04/04/2018","04/19/2018",,"1,824","$120,000.00","Customer Wants To Use ePlans,Pure model townhouse. Options: elevation 1,2,or 3 and finished rec rm and finished utility.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"320821","Finaled","13119","TANNERY RIDGE","DR",,"CLARKSBURG","MD","20871","10/07/2003","04/16/2004","08/30/2004","2,258","$95,000.00","Model:Fairgate","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.28131 39.243638)"
"730786","Stop Work",,,,,,,,"10/02/2015","12/17/2015",,"1,930","$200,000.00","Customer Wants To Use ePlans,Knox 41KX MPDU-PURE MODEL","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"718518","Finaled","13964","ESTUARY","DR",,"CLARKSBURG","MD","20871","06/29/2015","08/05/2015","12/01/2015","2,587","$200,000.00","Customer Wants To Use ePlans,Lot 30M 20EB (Refer Back #628516)","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"333566","Finaled","12222","CYPRESS SPRING","RD",,"CLARKSBURG","MD","20871","02/23/2004","05/24/2005","04/26/2006","2,549","$80,000.00","Model:T-1970","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.251087 39.235821)"
"685795","Stop Work","5266","POOKS HILL","RD",,"BETHESDA","MD","20814","08/27/2014","08/29/2014","02/10/2015","18","$4,436.00","ALTERING EGRESS WINDOW","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.107139 39.014792)"
"226975","Finaled","9455","MERUST","LN",,"GAITHERSBURG","MD","20879","08/21/2000","08/22/2000","11/03/2000",,"$5,000.00",,"BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.194658 39.179292)"
"231224","Finaled","18201","GRAVINIA","CIR",,"BOYDS","MD","20841","09/29/2000","12/05/2000","06/26/2001","1,180","$60,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.295485 39.15748)"
"264911","Finaled","13904","LULLABY","RD",,"GERMANTOWN","MD","20874","12/05/2001","12/21/2001","03/29/2002","1,313","$135,000.00","FAIRMONT","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.286648 39.176568)"
"384912","Finaled","22181","FAIR GARDEN","LN",,"CLARKSBURG","MD","20871","05/26/2005","01/30/2007","11/02/2009","2,904","$150,000.00","MODEL: FULTON  LOT 18.  PERMIT REINSTATED & WILL EXPIRE ON 4/1/09.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.267999 39.21985)"
"420315","Finaled","1518","REGENT MANOR","CT",,"SILVER SPRING","MD","20904","05/08/2006","03/22/2007","07/25/2007","1,960","$95,000.00","Model:Fairmont
MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.978557 39.042899)"
"252277","Finaled","14056","ROCKINGHAM","RD",,"GERMANTOWN","MD","20874","06/29/2001","07/30/2001","03/18/2002","1,866","$85,000.00","MODEL NOTTINGHAM","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.289635 39.152543)"
"384762","Finaled","12807","YORK MILL","LN",,"CLARKSBURG","MD","20871","05/25/2005","03/08/2006","01/24/2007","2,904","$150,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.266399 39.219173)"
"276530","Finaled","1650","WHITE OAK VISTA","DR",,"SILVER SPRING","MD","20904","05/02/2002","05/28/2002","10/25/2002","2,244","$82,000.00","MODEL:  FAIRLINGTON","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.980872 39.04639)"
"387183","Finaled","7210","PHELPS HILL","CT",,"ROCKVILLE","MD","20855","06/14/2005","12/13/2005","10/23/2006","2,194","$120,000.00","Unit type B","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.144462 39.147156)"
"743248","Finaled","2883","FINDLEY","RD",,"KENSINGTON","MD","20895","02/01/2016","11/07/2017","03/29/2018","2,428","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.060553 39.036328)"
"743222","Finaled","2905","FINDLEY","RD",,"KENSINGTON","MD","20895","02/01/2016","07/08/2016","02/15/2017","2,428","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.060651 39.036279)"
"238176","Finaled","13750","HARVEST GLEN","WAY",,"GERMANTOWN","MD","20874","01/09/2001","03/06/2001","10/01/2001","2,187","$81,000.00","MODEL:  TYPE C","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.28178 39.176797)"
"409365","Finaled","22109","GINGER TREE","WAY",,"CLARKSBURG","MD","20871","01/19/2006","05/25/2006","12/15/2006","1,422","$150,000.00","Initial Submittal 2003/lot 74/Model Amberlea/MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.267682 39.219397)"
"631836","Finaled","3644","CLARA DOWNEY","AVE",,"SILVER SPRING","MD","20906","04/17/2013","11/07/2013","06/26/2014","1,735","$85,000.00","HOUSE TYPE:&nbsp; 16' WIDE MODEL

MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.07152 39.113267)"
"607015","Finaled","22776","AUTUMN BREEZE","AVE",,"CLARKSBURG","MD","20871","07/31/2012","12/10/2012","05/14/2013","3,245","$95,000.00","MODEL: LAFAYETTE (refer back #582028) with a 6' FENCE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"676526","Issued",,,,,,,,"06/13/2014","07/14/2014",,"1,474","$200,000.00","PURE MODEL / MALBEC MODEL - MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"327209","Finaled","3300","CASTLE RIDGE","CIR",,"SILVER SPRING","MD","20904","12/10/2003","03/18/2004","09/22/2004","1,800","$85,000.00","MODEL:  ADAMS","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.940276 39.085983)"
"741434","Finaled","22628","TATE","ST",,"CLARKSBURG","MD","20871","01/11/2016","07/08/2016","01/13/2017","2,344","$95,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"277185","Finaled","12912","TOWN COMMONS","DR",,"GERMANTOWN","MD","20874","05/10/2002","07/09/2002","12/26/2002","2,400","$200,000.00","MODEL:  """"B""""","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.267745 39.181558)"
"541888","Finaled","2117","LITTLE SORREL","WAY",,"SILVER SPRING","MD","20902","06/28/2010","07/28/2011","12/13/2011","2,298","$105,000.00","MODEL: HAMPTON w/Cantilevered Deck","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.049274 39.045987)"
"829930","Finaled","1028","MUTUAL","PL",,"SANDY SPRING","MD","20860","03/07/2018","05/22/2018","09/25/2018","3,600","$95,000.00","Customer Wants To Use ePlans,EARNSHAW,
LOT 15, BLOCK A,
HOUSE TYPE - ANDREW CARNEGIE,
THIS PROPERTY IS OFF OF A STATE ROAD","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"667711","Finaled","13212","GETTY","LN",,"CLARKSBURG","MD","20871","03/31/2014","08/07/2014","02/13/2015","1,910","$200,000.00","NEW TH / REFERBACK WYETH MODEL

EPLANS*****","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.272797 39.223818)"
"793337","Finaled","177","GREEN POPLAR","LOOP",,"CLARKSBURG","MD","20871","03/22/2017","03/24/2017","08/14/2017","238","$12,985.00","Revision 1 - changing the number or solar modules being installed,Customer Wants To Use ePlansCustomer Wants To Use ePlans,To install a rooftop 3.71kW DC PV solar array - 14 modules - 265 watt each","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,
"787372","Finaled","22216","FULMER","AVE",,"CLARKSBURG","MD","20871","01/24/2017","02/14/2017","08/08/2017","2,588","$300,000.00","Customer Wants To Use ePlans,Lot 11/I Cabin Branch 22EB.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.287309 39.220409)"
"326359","Finaled","4960","CLOISTER","DR",,"ROCKVILLE","MD","20852","12/01/2003","12/01/2003","01/12/2004","250","$35,000.00","Trusses","BUILDING RESIDENTIAL PERMIT","RESTORE AND / OR REPAIR","TOWNHOUSE",,"POINT (-77.098545 39.030214)"
"418397","Issued","20110","MACINTOSH","LN",,"GERMANTOWN","MD","20876","04/20/2006","05/25/2006",,"2,400","$170,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.240261 39.185742)"
"298910","Finaled","7525","BRADLEY","BLVD",,"BETHESDA","MD","20817","02/26/2003","03/13/2003","10/21/2003","10","$10.00","Revision","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.153403 39.010102)"
"815280","Stop Work","4414","ARBOR WOOD","CT",,"BURTONSVILLE","MD","20866","10/02/2017","12/20/2017","04/13/2018","1,750","$90,000.00","Revision 01 - REVISE ENERGY CALCULATIONS,Customer Wants To Use ePlansCustomer Wants To Use ePlans,LOT: 23
BLOCK: B
UNIT: B
SUBDIVISION: BENTLEY PARK/FAIRLAND PARK
HOUSE TYPE: HEPBURN","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"275645","Finaled","20122","GUNNERS","TER",,"GERMANTOWN","MD","20876","04/23/2002","06/25/2002","11/08/2002","3,500","$80,000.00","MODEL:  HICKORY","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.242228 39.18723)"
"791867","Finaled","13942","GODWIT","ST",,"CLARKSBURG","MD","20871","03/07/2017","04/05/2017","11/08/2017","2,553","$300,000.00","Customer Wants To Use ePlans,Lot 20W Hadden 20EH Cabin Branch","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"649746","Finaled","16817","HEARTWOOD","DR",,"ROCKVILLE","MD","20855","09/25/2013","10/31/2013","12/22/2014","1,775","$159,000.00","""""125 MERCHANT""""==MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"663140","Finaled","22651","MAJESTIC ELM","CT",,"CLARKSBURG","MD","20871","02/11/2014","06/04/2014","10/10/2014","2,160","$100,000.00","Customer wants e-plan .","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.252531 39.227487)"
"597907","Finaled","15529","THISTLEBRIDGE","CT",,"ROCKVILLE","MD","20853","05/03/2012","12/21/2012","08/27/2013","2,275","$125,000.00","Referback : York Model","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"611523","Finaled","5115","WILLET BRIDGE","RD",,"BETHESDA","MD","20816","09/12/2012","07/31/2013","10/23/2014","2,435","$300,000.00","NEW TOWNHOUSE - """"B"""" Type

&nbsp;

*Revision submitted on 9/12/2103-for architectural and structural*","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.103569 38.961437)"
